LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,HUR,MEN,PC_LF,Q,2019-Q4,8.3,
FRA,HUR,MEN,PC_LF,Q,2020-Q1,7.7,
FRA,HUR,MEN,PC_LF,Q,2020-Q2,7.666667,
FRA,HUR,MEN,PC_LF,Q,2020-Q3,8.866667,
FRA,HUR,MEN,PC_LF,Q,2020-Q4,8.2,
FRA,HUR,MEN,PC_LF,Q,2021-Q1,8.4,
FRA,HUR,MEN,PC_LF,Q,2021-Q2,8.166667,
FRA,HUR,MEN,PC_LF,Q,2021-Q3,7.733333,
FRA,HUR,MEN,PC_LF,Q,2021-Q4,7.566667,
FRA,HUR,MEN,PC_LF,Q,2022-Q1,7.3,
POL,HUR,WOMEN,PC_LF,A,1997,12.975,
POL,HUR,WOMEN,PC_LF,A,1998,12.175,
POL,HUR,WOMEN,PC_LF,A,1999,15.25833,
POL,HUR,WOMEN,PC_LF,A,2000,18.08333,
POL,HUR,WOMEN,PC_LF,A,2001,19.9,
POL,HUR,WOMEN,PC_LF,A,2002,21.025,
POL,HUR,WOMEN,PC_LF,A,2003,20.55833,
POL,HUR,WOMEN,PC_LF,A,2004,20.13333,
POL,HUR,WOMEN,PC_LF,A,2005,19.38333,
POL,HUR,WOMEN,PC_LF,A,2006,15.06667,
POL,HUR,WOMEN,PC_LF,A,2007,10.35,
POL,HUR,WOMEN,PC_LF,A,2008,7.85,B
POL,HUR,WOMEN,PC_LF,A,2009,8.6,
POL,HUR,WOMEN,PC_LF,A,2010,10.31667,
POL,HUR,WOMEN,PC_LF,A,2011,10.68333,
POL,HUR,WOMEN,PC_LF,A,2012,11.18333,
POL,HUR,WOMEN,PC_LF,A,2013,11.375,
POL,HUR,WOMEN,PC_LF,A,2014,9.783334,
POL,HUR,WOMEN,PC_LF,A,2015,7.858333,
POL,HUR,WOMEN,PC_LF,A,2016,6.316667,
POL,HUR,WOMEN,PC_LF,A,2017,4.95,
POL,HUR,WOMEN,PC_LF,A,2018,3.883333,
POL,HUR,WOMEN,PC_LF,A,2019,3.616667,
POL,HUR,WOMEN,PC_LF,A,2020,3.308333,
POL,HUR,WOMEN,PC_LF,A,2021,3.4,
AUT,HUR,MEN,PC_LF,A,1993,3.091667,
AUT,HUR,MEN,PC_LF,A,1994,3.358333,
AUT,HUR,MEN,PC_LF,A,1995,3.95,
AUT,HUR,MEN,PC_LF,A,1996,4.683333,
AUT,HUR,MEN,PC_LF,A,1997,4.658333,
AUT,HUR,MEN,PC_LF,A,1998,4.616667,
AUT,HUR,MEN,PC_LF,A,1999,4.15,
AUT,HUR,MEN,PC_LF,A,2000,3.716667,
AUT,HUR,MEN,PC_LF,A,2001,3.875,
AUT,HUR,MEN,PC_LF,A,2002,4.533333,
AUT,HUR,MEN,PC_LF,A,2003,4.9,B
AUT,HUR,MEN,PC_LF,A,2004,5.65,
AUT,HUR,MEN,PC_LF,A,2005,5.95,
AUT,HUR,MEN,PC_LF,A,2006,5.45,
AUT,HUR,MEN,PC_LF,A,2007,4.941667,
AUT,HUR,MEN,PC_LF,A,2008,4.291667,
AUT,HUR,MEN,PC_LF,A,2009,5.991667,
AUT,HUR,MEN,PC_LF,A,2010,5.491667,
AUT,HUR,MEN,PC_LF,A,2011,5.008333,
AUT,HUR,MEN,PC_LF,A,2012,5.366667,
AUT,HUR,MEN,PC_LF,A,2013,5.916667,
AUT,HUR,MEN,PC_LF,A,2014,6.375,
AUT,HUR,MEN,PC_LF,A,2015,6.666667,
AUT,HUR,MEN,PC_LF,A,2016,7.041667,
AUT,HUR,MEN,PC_LF,A,2017,6.5,
AUT,HUR,MEN,PC_LF,A,2018,5.525,
AUT,HUR,MEN,PC_LF,A,2019,5.083333,
AUT,HUR,MEN,PC_LF,A,2020,6.116667,
AUT,HUR,MEN,PC_LF,A,2021,6.258333,
EU27_2020,HUR,MEN,PC_LF,A,2000,7.966667,
EU27_2020,HUR,MEN,PC_LF,A,2001,7.916667,
EU27_2020,HUR,MEN,PC_LF,A,2002,8.35,
EU27_2020,HUR,MEN,PC_LF,A,2003,9.025,
EU27_2020,HUR,MEN,PC_LF,A,2004,9.183333,
EU27_2020,HUR,MEN,PC_LF,A,2005,8.95,
EU27_2020,HUR,MEN,PC_LF,A,2006,7.975,
EU27_2020,HUR,MEN,PC_LF,A,2007,6.875,
EU27_2020,HUR,MEN,PC_LF,A,2008,6.783333,
EU27_2020,HUR,MEN,PC_LF,A,2009,9.183333,
EU27_2020,HUR,MEN,PC_LF,A,2010,9.983334,
EU27_2020,HUR,MEN,PC_LF,A,2011,9.9,
EU27_2020,HUR,MEN,PC_LF,A,2012,10.94167,
EU27_2020,HUR,MEN,PC_LF,A,2013,11.46667,
EU27_2020,HUR,MEN,PC_LF,A,2014,10.875,
EU27_2020,HUR,MEN,PC_LF,A,2015,10.05833,
EU27_2020,HUR,MEN,PC_LF,A,2016,9.033334,
EU27_2020,HUR,MEN,PC_LF,A,2017,8.008333,
EU27_2020,HUR,MEN,PC_LF,A,2018,7.116667,
EU27_2020,HUR,MEN,PC_LF,A,2019,6.55,
EU27_2020,HUR,MEN,PC_LF,A,2020,6.975,
EU27_2020,HUR,MEN,PC_LF,A,2021,6.766667,
EU27_2020,HUR,WOMEN,PC_LF,A,2000,10.26667,
EU27_2020,HUR,WOMEN,PC_LF,A,2001,9.766666,
EU27_2020,HUR,WOMEN,PC_LF,A,2002,9.925,
EU27_2020,HUR,WOMEN,PC_LF,A,2003,10.90833,
EU27_2020,HUR,WOMEN,PC_LF,A,2004,11.025,
EU27_2020,HUR,WOMEN,PC_LF,A,2005,10.7,
EU27_2020,HUR,WOMEN,PC_LF,A,2006,9.733334,
EU27_2020,HUR,WOMEN,PC_LF,A,2007,8.433333,
EU27_2020,HUR,WOMEN,PC_LF,A,2008,7.983333,
EU27_2020,HUR,WOMEN,PC_LF,A,2009,9.433333,
EU27_2020,HUR,WOMEN,PC_LF,A,2010,10.2,
EU27_2020,HUR,WOMEN,PC_LF,A,2011,10.31667,
EU27_2020,HUR,WOMEN,PC_LF,A,2012,11.20833,
EU27_2020,HUR,WOMEN,PC_LF,A,2013,11.71667,
EU27_2020,HUR,WOMEN,PC_LF,A,2014,11.19167,
EU27_2020,HUR,WOMEN,PC_LF,A,2015,10.33333,
EU27_2020,HUR,WOMEN,PC_LF,A,2016,9.508333,
EU27_2020,HUR,WOMEN,PC_LF,A,2017,8.566667,
EU27_2020,HUR,WOMEN,PC_LF,A,2018,7.7,
EU27_2020,HUR,WOMEN,PC_LF,A,2019,7.183333,
EU27_2020,HUR,WOMEN,PC_LF,A,2020,7.533333,
EU27_2020,HUR,WOMEN,PC_LF,A,2021,7.375,
EU27_2020,HUR,MEN,PC_LF,Q,2000-Q1,8.166667,
EU27_2020,HUR,MEN,PC_LF,Q,2000-Q2,8.033334,
EU27_2020,HUR,MEN,PC_LF,Q,2000-Q3,7.866667,
EU27_2020,HUR,MEN,PC_LF,Q,2000-Q4,7.8,
EU27_2020,HUR,MEN,PC_LF,Q,2001-Q1,7.8,
EU27_2020,HUR,MEN,PC_LF,Q,2001-Q2,7.866667,
EU27_2020,HUR,MEN,PC_LF,Q,2001-Q3,7.933333,
EU27_2020,HUR,MEN,PC_LF,Q,2001-Q4,8.133333,
EU27_2020,HUR,MEN,PC_LF,Q,2002-Q1,8.266666,
EU27_2020,HUR,MEN,PC_LF,Q,2002-Q2,8.3,
EU27_2020,HUR,MEN,PC_LF,Q,2002-Q3,8.433333,
EU27_2020,HUR,MEN,PC_LF,Q,2002-Q4,8.5,
EU27_2020,HUR,MEN,PC_LF,Q,2003-Q1,8.933333,
EU27_2020,HUR,MEN,PC_LF,Q,2003-Q2,9.033334,
EU27_2020,HUR,MEN,PC_LF,Q,2003-Q3,9.033334,
EU27_2020,HUR,MEN,PC_LF,Q,2003-Q4,9.133333,
EU27_2020,HUR,MEN,PC_LF,Q,2004-Q1,9.2,
EU27_2020,HUR,MEN,PC_LF,Q,2004-Q2,9.166667,
EU27_2020,HUR,MEN,PC_LF,Q,2004-Q3,9.166667,
EU27_2020,HUR,MEN,PC_LF,Q,2004-Q4,9.166667,
EU27_2020,HUR,MEN,PC_LF,Q,2005-Q1,9.066667,
EU27_2020,HUR,MEN,PC_LF,Q,2005-Q2,9.066667,
EU27_2020,HUR,MEN,PC_LF,Q,2005-Q3,8.866667,
EU27_2020,HUR,MEN,PC_LF,Q,2005-Q4,8.7,
EU27_2020,HUR,MEN,PC_LF,Q,2006-Q1,8.4,
EU27_2020,HUR,MEN,PC_LF,Q,2006-Q2,8.066667,
EU27_2020,HUR,MEN,PC_LF,Q,2006-Q3,7.833333,
EU27_2020,HUR,MEN,PC_LF,Q,2006-Q4,7.6,
EU27_2020,HUR,MEN,PC_LF,Q,2007-Q1,7.166667,
EU27_2020,HUR,MEN,PC_LF,Q,2007-Q2,6.9,
EU27_2020,HUR,MEN,PC_LF,Q,2007-Q3,6.833333,
EU27_2020,HUR,MEN,PC_LF,Q,2007-Q4,6.633333,
EU27_2020,HUR,MEN,PC_LF,Q,2008-Q1,6.5,
EU27_2020,HUR,MEN,PC_LF,Q,2008-Q2,6.6,
EU27_2020,HUR,MEN,PC_LF,Q,2008-Q3,6.733333,
EU27_2020,HUR,MEN,PC_LF,Q,2008-Q4,7.233333,
EU27_2020,HUR,MEN,PC_LF,Q,2009-Q1,8.433333,
EU27_2020,HUR,MEN,PC_LF,Q,2009-Q2,9.1,
EU27_2020,HUR,MEN,PC_LF,Q,2009-Q3,9.5,
EU27_2020,HUR,MEN,PC_LF,Q,2009-Q4,9.833333,
EU27_2020,HUR,MEN,PC_LF,Q,2010-Q1,10.1,
EU27_2020,HUR,MEN,PC_LF,Q,2010-Q2,10.03333,
EU27_2020,HUR,MEN,PC_LF,Q,2010-Q3,9.9,
EU27_2020,HUR,MEN,PC_LF,Q,2010-Q4,9.833333,
EU27_2020,HUR,MEN,PC_LF,Q,2011-Q1,9.733334,
EU27_2020,HUR,MEN,PC_LF,Q,2011-Q2,9.7,
EU27_2020,HUR,MEN,PC_LF,Q,2011-Q3,9.9,
EU27_2020,HUR,MEN,PC_LF,Q,2011-Q4,10.26667,
EU27_2020,HUR,MEN,PC_LF,Q,2012-Q1,10.6,
EU27_2020,HUR,MEN,PC_LF,Q,2012-Q2,10.86667,
EU27_2020,HUR,MEN,PC_LF,Q,2012-Q3,11.03333,
EU27_2020,HUR,MEN,PC_LF,Q,2012-Q4,11.36667,
EU27_2020,HUR,MEN,PC_LF,Q,2013-Q1,11.6,
EU27_2020,HUR,MEN,PC_LF,Q,2013-Q2,11.53333,
EU27_2020,HUR,MEN,PC_LF,Q,2013-Q3,11.43333,
EU27_2020,HUR,MEN,PC_LF,Q,2013-Q4,11.3,
EU27_2020,HUR,MEN,PC_LF,Q,2014-Q1,11.26667,
EU27_2020,HUR,MEN,PC_LF,Q,2014-Q2,10.93333,
EU27_2020,HUR,MEN,PC_LF,Q,2014-Q3,10.66667,
EU27_2020,HUR,MEN,PC_LF,Q,2014-Q4,10.66667,
EU27_2020,HUR,MEN,PC_LF,Q,2015-Q1,10.5,
EU27_2020,HUR,MEN,PC_LF,Q,2015-Q2,10.2,
EU27_2020,HUR,MEN,PC_LF,Q,2015-Q3,9.833333,
EU27_2020,HUR,MEN,PC_LF,Q,2015-Q4,9.633333,
EU27_2020,HUR,MEN,PC_LF,Q,2016-Q1,9.433333,
EU27_2020,HUR,MEN,PC_LF,Q,2016-Q2,9.133333,
EU27_2020,HUR,MEN,PC_LF,Q,2016-Q3,8.833333,
EU27_2020,HUR,MEN,PC_LF,Q,2016-Q4,8.733334,
EU27_2020,HUR,MEN,PC_LF,Q,2017-Q1,8.4,
EU27_2020,HUR,MEN,PC_LF,Q,2017-Q2,8.1,
EU27_2020,HUR,MEN,PC_LF,Q,2017-Q3,7.9,
